DATETIME,DATE,HOUR,PREDICTED_LOAD,LOAD,ERROR
2020-01-01 00:00:00,2020-01-01,0,952.0812582203374,969.0,0.017770270797355714
2020-01-01 01:00:00,2020-01-01,1,910.0023601096132,928.0,0.019777574959496835
2020-01-01 02:00:00,2020-01-01,2,896.4290446043289,899.0,0.0028679965370890237
2020-01-01 03:00:00,2020-01-01,3,871.1456909185343,878.0,0.007868154721902387
2020-01-01 04:00:00,2020-01-01,4,858.2642449176635,862.0,0.004352686371893455
2020-01-01 05:00:00,2020-01-01,5,870.5579359872988,866.0,-0.005235649230087902
2020-01-01 06:00:00,2020-01-01,6,899.4260377470948,903.0,0.003973603279106008
2020-01-01 07:00:00,2020-01-01,7,907.1285145524215,958.0,0.056079689516406184
2020-01-01 08:00:00,2020-01-01,8,957.6575099890467,995.0,0.03899357507401624
2020-01-01 09:00:00,2020-01-01,9,1002.3411242880553,1017.0,0.014624637617614011
2020-01-01 10:00:00,2020-01-01,10,1059.6365765630603,1051.0,-0.00815050815919649
2020-01-01 11:00:00,2020-01-01,11,1119.9571737707804,1090.0,-0.026748499382273416
2020-01-01 12:00:00,2020-01-01,12,1142.9811879113772,1118.0,-0.021856167166693696
2020-01-01 13:00:00,2020-01-01,13,1130.6053129976556,1104.0,-0.02353191931065224
2020-01-01 14:00:00,2020-01-01,14,1120.2721569478758,1088.0,-0.028807425720371094
2020-01-01 15:00:00,2020-01-01,15,1121.1193114713903,1094.0,-0.02418949633094636
2020-01-01 16:00:00,2020-01-01,16,1136.274942154412,1100.0,-0.031924440827352574
2020-01-01 17:00:00,2020-01-01,17,1202.8446273412665,1168.0,-0.02896851891693275
2020-01-01 18:00:00,2020-01-01,18,1279.5806716404215,1231.0,-0.03796608741998353
2020-01-01 19:00:00,2020-01-01,19,1268.2309006917747,1213.0,-0.04354956235623042
2020-01-01 20:00:00,2020-01-01,20,1233.425125090741,1177.0,-0.045746696692748
2020-01-01 21:00:00,2020-01-01,21,1177.3420399491404,1124.0,-0.045307173394950495
2020-01-01 22:00:00,2020-01-01,22,1142.2100484309467,1094.0,-0.042207690693294775
2020-01-01 23:00:00,2020-01-01,23,1069.5038775959981,1029.0,-0.03787165100050094
2020-01-02 00:00:00,2020-01-02,0,996.1449727824948,962.0,-0.034277111982123354
2020-01-02 01:00:00,2020-01-02,1,931.7534059462278,913.0,-0.02012700552157687
2020-01-02 02:00:00,2020-01-02,2,888.5811289379552,889.0,0.00047139315522648495
2020-01-02 03:00:00,2020-01-02,3,865.4419569368703,886.0,0.023754386875224354
2020-01-02 04:00:00,2020-01-02,4,882.6951589017409,895.0,0.013940079963244534
2020-01-02 05:00:00,2020-01-02,5,940.9700814920894,944.0,0.003219994522148939
2020-01-02 06:00:00,2020-01-02,6,1044.574520883553,1058.0,0.012852581455931933
2020-01-02 07:00:00,2020-01-02,7,1195.8656691138965,1204.0,0.006802043988879403
2020-01-02 08:00:00,2020-01-02,8,1306.1972476727085,1303.0,-0.0024477525721364746
2020-01-02 09:00:00,2020-01-02,9,1330.2776676309275,1334.0,0.00279816196245819
2020-01-02 10:00:00,2020-01-02,10,1338.0170445171045,1342.0,0.0029767598994472344
2020-01-02 11:00:00,2020-01-02,11,1341.3285056748732,1336.0,-0.003972558290030737
2020-01-02 12:00:00,2020-01-02,12,1340.3337573262177,1349.0,0.006465734841350379
2020-01-02 13:00:00,2020-01-02,13,1331.6602483954211,1358.0,0.01977963345854672
2020-01-02 14:00:00,2020-01-02,14,1338.2772612131926,1363.0,0.018473555146857557
2020-01-02 15:00:00,2020-01-02,15,1320.3613976927395,1356.0,0.026991551229486932
2020-01-02 16:00:00,2020-01-02,16,1345.5113760121815,1367.0,0.015970600004517443
2020-01-02 17:00:00,2020-01-02,17,1384.9031468707863,1409.0,0.017399666672475167
2020-01-02 18:00:00,2020-01-02,18,1434.4824397421828,1454.0,0.013605994550428324
2020-01-02 19:00:00,2020-01-02,19,1375.6794317983822,1417.0,0.03003648033582995
2020-01-02 20:00:00,2020-01-02,20,1320.4225243572744,1371.0,0.038304008534953304
2020-01-02 21:00:00,2020-01-02,21,1244.7386113703933,1317.0,0.058053464373576835
2020-01-02 22:00:00,2020-01-02,22,1168.6323592314654,1239.0,0.06021366789364868
2020-01-02 23:00:00,2020-01-02,23,1077.7677576522194,1137.0,0.054958261580222656
2020-01-03 00:00:00,2020-01-03,0,967.4652525552664,1046.0,0.08117578097746447
2020-01-03 01:00:00,2020-01-03,1,906.2530129767001,973.0,0.07365160288301964
2020-01-03 02:00:00,2020-01-03,2,860.5673332432249,929.0,0.07952040951737338
2020-01-03 03:00:00,2020-01-03,3,851.8288661100883,909.0,0.06711575078570187
2020-01-03 04:00:00,2020-01-03,4,860.8626902181289,925.0,0.07450353059861348
2020-01-03 05:00:00,2020-01-03,5,924.8173809461778,957.0,0.034798890804686566
2020-01-03 06:00:00,2020-01-03,6,1017.5765724497256,1067.0,0.048569738030909804
2020-01-03 07:00:00,2020-01-03,7,1199.361102905561,1211.0,0.009704247591690862
2020-01-03 08:00:00,2020-01-03,8,1283.811834298431,1303.0,0.014946244604494341
2020-01-03 09:00:00,2020-01-03,9,1269.337267982508,1327.0,0.04542743167790353
2020-01-03 10:00:00,2020-01-03,10,1324.2816970795893,1314.0,-0.007763980354227762
2020-01-03 11:00:00,2020-01-03,11,1318.0257708874565,1288.0,-0.022780867833289364
2020-01-03 12:00:00,2020-01-03,12,1314.2189069936912,1276.0,-0.02908108138629506
2020-01-03 13:00:00,2020-01-03,13,1300.0697322582557,1279.0,-0.016206617026347514
2020-01-03 14:00:00,2020-01-03,14,1298.0705234142533,1275.0,-0.017772935289811498
2020-01-03 15:00:00,2020-01-03,15,1303.8696628944008,1277.0,-0.020607629473297195
2020-01-03 16:00:00,2020-01-03,16,1297.6820934784446,1267.0,-0.023643767323783482
2020-01-03 17:00:00,2020-01-03,17,1274.8026388377232,1320.0,0.03545439881069323
2020-01-03 18:00:00,2020-01-03,18,1292.6001358144576,1364.0,0.055237394927669436
2020-01-03 19:00:00,2020-01-03,19,1250.1276232777034,1323.0,0.058291949850074465
2020-01-03 20:00:00,2020-01-03,20,1259.3192847313726,1274.0,0.011657659377271479
2020-01-03 21:00:00,2020-01-03,21,1216.4066917045775,1239.0,0.018573811250382155
2020-01-03 22:00:00,2020-01-03,22,1169.6738097314305,1191.0,0.018232596208566987
2020-01-03 23:00:00,2020-01-03,23,1107.3566593610276,1130.0,0.020448100842269
2020-01-04 00:00:00,2020-01-04,0,1032.6268763155945,1062.0,0.028445050538688843
2020-01-04 01:00:00,2020-01-04,1,985.1536185118999,1005.0,0.02014546880320922
2020-01-04 02:00:00,2020-01-04,2,934.533305890483,975.0,0.043301500176023966
2020-01-04 03:00:00,2020-01-04,3,915.9321745752057,946.0,0.032827567651217526
2020-01-04 04:00:00,2020-01-04,4,918.3011312320673,943.0,0.026896263031708
2020-01-04 05:00:00,2020-01-04,5,942.3263821806452,959.0,0.01769410061593546
2020-01-04 06:00:00,2020-01-04,6,977.0955795962109,1005.0,0.028558537144667717
2020-01-04 07:00:00,2020-01-04,7,1078.4107746217476,1061.0,-0.016144844832299055
2020-01-04 08:00:00,2020-01-04,8,1137.3728052180363,1144.0,0.005826756848378523
2020-01-04 09:00:00,2020-01-04,9,1193.6054009689474,1221.0,0.022951135282074153
2020-01-04 10:00:00,2020-01-04,10,1266.4464960703656,1272.0,0.004385107422118617
2020-01-04 11:00:00,2020-01-04,11,1299.4578345638065,1276.0,-0.0180520167256375
2020-01-04 12:00:00,2020-01-04,12,1268.5263949054738,1278.0,0.007468197061230253
2020-01-04 13:00:00,2020-01-04,13,1267.0867424117237,1261.0,-0.004803729853678718
2020-01-04 14:00:00,2020-01-04,14,1250.4535716686898,1244.0,-0.0051609846338219745
2020-01-04 15:00:00,2020-01-04,15,1239.018085394516,1242.0,0.0024066756092058217
2020-01-04 16:00:00,2020-01-04,16,1244.4694581701,1260.0,0.012479648839865076
2020-01-04 17:00:00,2020-01-04,17,1252.5175944145378,1306.0,0.04269992359705044
2020-01-04 18:00:00,2020-01-04,18,1283.3240903695273,1362.0,0.0613063451554301
2020-01-04 19:00:00,2020-01-04,19,1261.3506332002555,1360.0,0.07820931325768998
2020-01-04 20:00:00,2020-01-04,20,1255.3791410199747,1325.0,0.055458033915920746
2020-01-04 21:00:00,2020-01-04,21,1206.0362234208415,1287.0,0.06713212671963542
2020-01-04 22:00:00,2020-01-04,22,1169.8362276181115,1241.0,0.06083225215788035
2020-01-04 23:00:00,2020-01-04,23,1117.3877205509696,1153.0,0.0318710137887237
2020-01-05 00:00:00,2020-01-05,0,1043.452616908538,1090.0,0.04460900508292287
2020-01-05 01:00:00,2020-01-05,1,991.3979658776739,1021.0,0.0298588812375864
2020-01-05 02:00:00,2020-01-05,2,945.6500659664911,993.0,0.050071306223740786
2020-01-05 03:00:00,2020-01-05,3,932.9599034265042,978.0,0.04827656194877816
2020-01-05 04:00:00,2020-01-05,4,933.143050654254,974.0,0.04378422934950854
2020-01-05 05:00:00,2020-01-05,5,951.670178462432,975.0,0.024514608175766117
2020-01-05 06:00:00,2020-01-05,6,982.2949917178305,999.0,0.01700610144917447
2020-01-05 07:00:00,2020-01-05,7,1030.7308628781268,1051.0,0.019664820227925706
2020-01-05 08:00:00,2020-01-05,8,1101.6558937692473,1118.0,0.014835944983539573
2020-01-05 09:00:00,2020-01-05,9,1155.3794790641944,1180.0,0.021309467046919606
2020-01-05 10:00:00,2020-01-05,10,1228.9925757521323,1235.0,0.00488808831427745
2020-01-05 11:00:00,2020-01-05,11,1271.7142355018152,1302.0,0.02381491348662479
2020-01-05 12:00:00,2020-01-05,12,1267.6830864639423,1335.0,0.053102320489129884
2020-01-05 13:00:00,2020-01-05,13,1246.0152816002796,1328.0,0.06579752239830139
2020-01-05 14:00:00,2020-01-05,14,1241.842480473066,1287.0,0.0363633232370435
2020-01-05 15:00:00,2020-01-05,15,1235.241433655409,1253.0,0.014376595425590999
2020-01-05 16:00:00,2020-01-05,16,1254.2813304796289,1245.0,-0.0073997198667381525
2020-01-05 17:00:00,2020-01-05,17,1287.9060128985425,1296.0,0.006284610072781138
2020-01-05 18:00:00,2020-01-05,18,1336.0757018008044,1410.0,0.05532942339985536
2020-01-05 19:00:00,2020-01-05,19,1327.7340930367895,1417.0,0.06723176532963904
2020-01-05 20:00:00,2020-01-05,20,1327.1418036875928,1389.0,0.04661008804072653
2020-01-05 21:00:00,2020-01-05,21,1297.783804790344,1356.0,0.044858161270598274
2020-01-05 22:00:00,2020-01-05,22,1239.6935856195994,1287.0,0.03815976377481767
2020-01-05 23:00:00,2020-01-05,23,1163.993371138541,1185.0,0.018047034787587846
2020-01-06 00:00:00,2020-01-06,0,1062.9869844304567,1097.0,0.03199758422984589
2020-01-06 01:00:00,2020-01-06,1,1010.1022084127098,1034.0,0.02365878560432355
2020-01-06 02:00:00,2020-01-06,2,965.6669793811276,1010.0,0.04590922291583821
2020-01-06 03:00:00,2020-01-06,3,956.4825339106086,995.0,0.04026991055645479
2020-01-06 04:00:00,2020-01-06,4,964.0062609959703,1018.0,0.05600973892871375
2020-01-06 05:00:00,2020-01-06,5,1009.929878812436,1076.0,0.06542050351580353
2020-01-06 06:00:00,2020-01-06,6,1108.2883268751311,1199.0,0.0818484422556669
2020-01-06 07:00:00,2020-01-06,7,1256.8884012782946,1367.0,0.087606503974194
2020-01-06 08:00:00,2020-01-06,8,1354.7837355307356,1472.0,0.0865202772923348
2020-01-06 09:00:00,2020-01-06,9,1359.3666685553303,1479.0,0.08800666826104409
2020-01-06 10:00:00,2020-01-06,10,1373.498533070146,1446.0,0.05278598060661421
2020-01-06 11:00:00,2020-01-06,11,1371.0391012802256,1430.0,0.04300453478293864
2020-01-06 12:00:00,2020-01-06,12,1350.8944088804292,1423.0,0.0533761859147297
2020-01-06 13:00:00,2020-01-06,13,1338.9600781908312,1409.0,0.05230919349276264
2020-01-06 14:00:00,2020-01-06,14,1332.7211219532387,1393.0,0.04522992624174549
2020-01-06 15:00:00,2020-01-06,15,1319.0468079212028,1373.0,0.04090316716191933
2020-01-06 16:00:00,2020-01-06,16,1330.455537435384,1371.0,0.03047412064800792
2020-01-06 17:00:00,2020-01-06,17,1362.687936642928,1409.0,0.03398581737735551
2020-01-06 18:00:00,2020-01-06,18,1407.3291479955365,1459.0,0.036715541689773534
2020-01-06 19:00:00,2020-01-06,19,1363.9828202511067,1438.0,0.05426547801772674
2020-01-06 20:00:00,2020-01-06,20,1335.8045363755457,1406.0,0.052549202905775694
2020-01-06 21:00:00,2020-01-06,21,1293.2341311482319,1353.0,0.046214268099082245
2020-01-06 22:00:00,2020-01-06,22,1235.3170488784165,1271.0,0.028885662311534777
2020-01-06 23:00:00,2020-01-06,23,1136.5736368461505,1165.0,0.025010577610025342
2020-01-07 00:00:00,2020-01-07,0,1037.134295556089,1068.0,0.029760566761859453
2020-01-07 01:00:00,2020-01-07,1,976.2427869778112,998.0,0.022286682485556097
2020-01-07 02:00:00,2020-01-07,2,932.1238973736245,946.0,0.014886543157484944
2020-01-07 03:00:00,2020-01-07,3,916.0082424773987,917.0,0.001082694976541898
2020-01-07 04:00:00,2020-01-07,4,917.5517958650431,915.0,-0.0027810918975286203
2020-01-07 05:00:00,2020-01-07,5,963.1149135453599,983.0,0.020646639539035228
2020-01-07 06:00:00,2020-01-07,6,1050.4405488332004,1098.0,0.04527571904914307
2020-01-07 07:00:00,2020-01-07,7,1199.608171980055,1266.0,0.055344594652402046
2020-01-07 08:00:00,2020-01-07,8,1298.6119794981144,1377.0,0.06036292729424919
2020-01-07 09:00:00,2020-01-07,9,1308.836823351161,1366.0,0.043674792479079017
2020-01-07 10:00:00,2020-01-07,10,1302.177908937107,1338.0,0.027509367819127384
2020-01-07 11:00:00,2020-01-07,11,1316.3448587484922,1322.0,0.004296094001449147
2020-01-07 12:00:00,2020-01-07,12,1291.7817682614061,1314.0,0.017199678989507028
2020-01-07 13:00:00,2020-01-07,13,1279.6553537192972,1306.0,0.020587298137840326
2020-01-07 14:00:00,2020-01-07,14,1273.049795851734,1276.0,0.002317430282679611
2020-01-07 15:00:00,2020-01-07,15,1261.7003162385124,1263.0,0.0010301049661003425
2020-01-07 16:00:00,2020-01-07,16,1279.4589235360145,1284.0,0.0035492162979609
2020-01-07 17:00:00,2020-01-07,17,1332.0902622186609,1343.0,0.008189938843309541
2020-01-07 18:00:00,2020-01-07,18,1385.0487974439166,1404.0,0.013682696660982208
2020-01-07 19:00:00,2020-01-07,19,1349.826673916481,1392.0,0.031243512147492547
2020-01-07 20:00:00,2020-01-07,20,1324.730376455924,1362.0,0.028133742689425034
2020-01-07 21:00:00,2020-01-07,21,1278.50267727992,1323.0,0.0348042468043559
2020-01-07 22:00:00,2020-01-07,22,1221.96703709135,1255.0,0.027032613733410038
2020-01-07 23:00:00,2020-01-07,23,1129.6583170427732,1155.0,0.022433051281883554
2020-01-08 00:00:00,2020-01-08,0,1039.5035252554599,1053.0,0.012983577656673573
2020-01-08 01:00:00,2020-01-08,1,979.2292500182606,996.0,0.017126479811981454
2020-01-08 02:00:00,2020-01-08,2,933.465048850486,963.0,0.03164012534361604
2020-01-08 03:00:00,2020-01-08,3,920.5655342362476,951.0,0.03306061831763296
2020-01-08 04:00:00,2020-01-08,4,933.3698065862925,958.0,0.026388461722144152
2020-01-08 05:00:00,2020-01-08,5,979.1347091668605,1022.0,0.04377874712419638
2020-01-08 06:00:00,2020-01-08,6,1085.233684982323,1130.0,0.04125039209265435
2020-01-08 07:00:00,2020-01-08,7,1229.6071195290829,1271.0,0.03366350097807658
2020-01-08 08:00:00,2020-01-08,8,1340.7009868293137,1408.0,0.050196884936920094
2020-01-08 09:00:00,2020-01-08,9,1359.2102462516195,1395.0,0.026331286014860567
2020-01-08 10:00:00,2020-01-08,10,1347.5794869599977,1368.0,0.01515347572265946
2020-01-08 11:00:00,2020-01-08,11,1348.9995558641863,1348.0,-0.0007409608549099334
2020-01-08 12:00:00,2020-01-08,12,1336.8768835090211,1340.0,0.0023361287262155805
2020-01-08 13:00:00,2020-01-08,13,1328.9180919265514,1331.0,0.0015666188052496643
2020-01-08 14:00:00,2020-01-08,14,1336.0605787433444,1338.0,0.001451596796965493
2020-01-08 15:00:00,2020-01-08,15,1350.2760397529185,1338.0,-0.009091503804781076
2020-01-08 16:00:00,2020-01-08,16,1378.8319804608175,1367.0,-0.008581161902600387
2020-01-08 17:00:00,2020-01-08,17,1411.764472750941,1412.0,0.00016683182896648496
2020-01-08 18:00:00,2020-01-08,18,1461.2117535391844,1469.0,0.005329991660655509
2020-01-08 19:00:00,2020-01-08,19,1431.518020689297,1468.0,0.02548482015834952
2020-01-08 20:00:00,2020-01-08,20,1398.6093677777385,1446.0,0.03388410896858263
2020-01-08 21:00:00,2020-01-08,21,1357.1259192352622,1401.0,0.03232867351723767
2020-01-08 22:00:00,2020-01-08,22,1301.9815036108346,1330.0,0.021519888194617698
2020-01-08 23:00:00,2020-01-08,23,1215.4003037130267,1223.0,0.006252833954176529
2020-01-09 00:00:00,2020-01-09,0,1110.343813751726,1127.0,0.015000926777801071
2020-01-09 01:00:00,2020-01-09,1,1059.4655057630093,1070.0,0.009943215876012879
2020-01-09 02:00:00,2020-01-09,2,1015.5702633029238,1037.0,0.021101185680034273
2020-01-09 03:00:00,2020-01-09,3,991.65623152299,1017.0,0.025557010253530077
2020-01-09 04:00:00,2020-01-09,4,996.6780352329924,1027.0,0.030423028997442758
2020-01-09 05:00:00,2020-01-09,5,1045.7604161689098,1081.0,0.0336975690475918
2020-01-09 06:00:00,2020-01-09,6,1155.8549562625453,1201.0,0.039057706585808205
2020-01-09 07:00:00,2020-01-09,7,1318.446964602327,1387.0,0.05199529236911715
2020-01-09 08:00:00,2020-01-09,8,1415.6274123538087,1513.0,0.06878405065940818
2020-01-09 09:00:00,2020-01-09,9,1429.8463773012593,1509.0,0.05535813074418394
2020-01-09 10:00:00,2020-01-09,10,1426.6931116959213,1484.0,0.04016763509564969
2020-01-09 11:00:00,2020-01-09,11,1434.8465613583446,1476.0,0.028681421240398075
2020-01-09 12:00:00,2020-01-09,12,1406.3584879901764,1454.0,0.03387579512383643
2020-01-09 13:00:00,2020-01-09,13,1388.2534488123792,1424.0,0.02574929759274225
2020-01-09 14:00:00,2020-01-09,14,1380.676895366573,1379.0,-0.0012145458305273804
2020-01-09 15:00:00,2020-01-09,15,1374.2323674823965,1369.0,-0.0038074838041999293
2020-01-09 16:00:00,2020-01-09,16,1390.5812762726453,1392.0,0.0010202379045096688
2020-01-09 17:00:00,2020-01-09,17,1426.6499474976476,1447.0,0.014264222655351766
2020-01-09 18:00:00,2020-01-09,18,1481.3284761258612,1519.0,0.02543090508370005
2020-01-09 19:00:00,2020-01-09,19,1451.4811009036885,1513.0,0.04238353434847353
2020-01-09 20:00:00,2020-01-09,20,1424.7734748454877,1483.0,0.0408672158644916
2020-01-09 21:00:00,2020-01-09,21,1386.1191901338464,1440.0,0.038871700391761355
2020-01-09 22:00:00,2020-01-09,22,1332.0009018537455,1368.0,0.0270263316610031
2020-01-09 23:00:00,2020-01-09,23,1239.2526673196883,1260.0,0.01674180998551722
2020-01-10 00:00:00,2020-01-10,0,1140.259492701768,1157.0,0.014681313688138076
2020-01-10 01:00:00,2020-01-10,1,1079.4000502293438,1082.0,0.002408698952815369
2020-01-10 02:00:00,2020-01-10,2,1032.7980091227291,1049.0,0.015687472994872387
2020-01-10 03:00:00,2020-01-10,3,1026.6474376352776,1034.0,0.007161720854880649
2020-01-10 04:00:00,2020-01-10,4,1010.4518845256366,1069.0,0.057942507081224504
2020-01-10 05:00:00,2020-01-10,5,1071.719604530059,1134.0,0.05811258393211016
2020-01-10 06:00:00,2020-01-10,6,1181.8326228735564,1256.0,0.06275624457388052
2020-01-10 07:00:00,2020-01-10,7,1345.4664956093204,1441.0,0.07100400099328774
2020-01-10 08:00:00,2020-01-10,8,1448.2507965117245,1574.0,0.08682833373277377
2020-01-10 09:00:00,2020-01-10,9,1461.0459950584473,1574.0,0.07731036895729915
2020-01-10 10:00:00,2020-01-10,10,1482.0303502159804,1555.0,0.04923627223517091
2020-01-10 11:00:00,2020-01-10,11,1474.8556304024282,1548.0,0.04959425728850064
2020-01-10 12:00:00,2020-01-10,12,1444.9256329211248,1528.0,0.05749387040143272
2020-01-10 13:00:00,2020-01-10,13,1425.4261158482109,1516.0,0.06354161969166139
2020-01-10 14:00:00,2020-01-10,14,1411.1955429730929,1488.0,0.05442509892363767
2020-01-10 15:00:00,2020-01-10,15,1397.8735002838578,1431.0,0.02369778074297524
2020-01-10 16:00:00,2020-01-10,16,1417.72920627437,1456.0,0.026994431345744196
2020-01-10 17:00:00,2020-01-10,17,1443.5975172440408,1502.0,0.040456208921344494
2020-01-10 18:00:00,2020-01-10,18,1483.9715409697646,1539.0,0.03708188298157977
2020-01-10 19:00:00,2020-01-10,19,1424.383250089702,1493.0,0.04817295479006578
2020-01-10 20:00:00,2020-01-10,20,1377.9228634820001,1460.0,0.05956584268483045
2020-01-10 21:00:00,2020-01-10,21,1324.9402446077336,1394.0,0.05212292076818348
2020-01-10 22:00:00,2020-01-10,22,1279.714594091127,1323.0,0.03382426527659854
2020-01-10 23:00:00,2020-01-10,23,1203.9829641341166,1234.0,0.02493144567661809
2020-01-11 00:00:00,2020-01-11,0,1116.7314611319985,1170.0,0.047700401324777486
2020-01-11 01:00:00,2020-01-11,1,1061.5741666590907,1100.0,0.03619703130290031
2020-01-11 02:00:00,2020-01-11,2,1023.9576344783359,1052.0,0.027386255619794797
2020-01-11 03:00:00,2020-01-11,3,1005.2723473683907,1025.0,0.01962418710039371
2020-01-11 04:00:00,2020-01-11,4,975.420850935487,1023.0,0.04877807258157518
2020-01-11 05:00:00,2020-01-11,5,994.5753454351941,1028.0,0.03360696071767233
2020-01-11 06:00:00,2020-01-11,6,1032.2146144760143,1057.0,0.024011852938710332
2020-01-11 07:00:00,2020-01-11,7,1101.4115369253493,1114.0,0.011429390970238096
2020-01-11 08:00:00,2020-01-11,8,1166.533694891923,1185.0,0.015830065765728207
2020-01-11 09:00:00,2020-01-11,9,1253.2964006933385,1257.0,0.0029550865259109216
2020-01-11 10:00:00,2020-01-11,10,1323.1487581387005,1309.0,-0.010693248247161447
2020-01-11 11:00:00,2020-01-11,11,1340.596903519502,1358.0,0.01298160277321947
2020-01-11 12:00:00,2020-01-11,12,1335.8085634287422,1362.0,0.019607178220230725
2020-01-11 13:00:00,2020-01-11,13,1319.1270423877036,1363.0,0.03325908438120084
2020-01-11 14:00:00,2020-01-11,14,1297.3153297585477,1343.0,0.03521477715826804
2020-01-11 15:00:00,2020-01-11,15,1277.8821353289231,1325.0,0.03687183924748183
2020-01-11 16:00:00,2020-01-11,16,1294.2238130634073,1331.0,0.028415631489227433
2020-01-11 17:00:00,2020-01-11,17,1320.0672962693666,1384.0,0.04843139733202473
2020-01-11 18:00:00,2020-01-11,18,1362.9982418591908,1417.0,0.03961982963906707
2020-01-11 19:00:00,2020-01-11,19,1349.982521657941,1402.0,0.03853196430882311
2020-01-11 20:00:00,2020-01-11,20,1336.9680343910654,1373.0,0.026950506431027366
2020-01-11 21:00:00,2020-01-11,21,1295.6943132889028,1340.0,0.03419455210746025
2020-01-11 22:00:00,2020-01-11,22,1264.3618633370131,1279.0,0.011577489868566992
2020-01-11 23:00:00,2020-01-11,23,1195.955159250032,1204.0,0.006726707676074417
2020-01-12 00:00:00,2020-01-12,0,1118.2747701372614,1166.0,0.04267755218771563
2020-01-12 01:00:00,2020-01-12,1,1067.0639967809407,1104.0,0.034614609180410705
2020-01-12 02:00:00,2020-01-12,2,1033.1700601511016,1070.0,0.035647509804447974
2020-01-12 03:00:00,2020-01-12,3,1006.2963776635562,1048.0,0.04144268354942526
2020-01-12 04:00:00,2020-01-12,4,987.4236385507493,1042.0,0.055271475503009926
2020-01-12 05:00:00,2020-01-12,5,1001.9514024576508,1050.0,0.04795501800236268
2020-01-12 06:00:00,2020-01-12,6,1028.0926305081982,1081.0,0.051461675652367145
2020-01-12 07:00:00,2020-01-12,7,1084.2205280407904,1137.0,0.04867964643187772
2020-01-12 08:00:00,2020-01-12,8,1137.1197640306887,1202.0,0.057056642599662366
2020-01-12 09:00:00,2020-01-12,9,1204.6258159619974,1260.0,0.04596795395239095
2020-01-12 10:00:00,2020-01-12,10,1276.1826738499067,1326.0,0.039036203179132256
2020-01-12 11:00:00,2020-01-12,11,1313.5095431708487,1378.0,0.04909782130205875
2020-01-12 12:00:00,2020-01-12,12,1308.2821806674165,1393.0,0.064755005139155
2020-01-12 13:00:00,2020-01-12,13,1296.0802141615357,1391.0,0.07323604264715211
2020-01-12 14:00:00,2020-01-12,14,1290.567132683111,1382.0,0.07084704468398995
2020-01-12 15:00:00,2020-01-12,15,1297.374014329784,1377.0,0.061374734495010186
2020-01-12 16:00:00,2020-01-12,16,1331.6185686440117,1361.0,0.022064450021831217
2020-01-12 17:00:00,2020-01-12,17,1365.6670471035948,1392.0,0.019282117813601785
2020-01-12 18:00:00,2020-01-12,18,1430.3590406298258,1483.0,0.03680261939477436
2020-01-12 19:00:00,2020-01-12,19,1424.33887185205,1473.0,0.03416401048205375
2020-01-12 20:00:00,2020-01-12,20,1417.96518307238,1492.0,0.05221201325070979
2020-01-12 21:00:00,2020-01-12,21,1386.8854030401678,1450.0,0.04550815577226475
2020-01-12 22:00:00,2020-01-12,22,1343.7221002610756,1395.0,0.03816108980343591
2020-01-12 23:00:00,2020-01-12,23,1258.3355966793022,1303.0,0.03549482621215305
2020-01-13 00:00:00,2020-01-13,0,1185.373955402716,1209.0,0.019931300573629684
2020-01-13 01:00:00,2020-01-13,1,1116.3126281879659,1145.0,0.02569833135239219
2020-01-13 02:00:00,2020-01-13,2,1080.7018657076374,1132.0,0.047467424569284766
2020-01-13 03:00:00,2020-01-13,3,1067.8100598141177,1119.0,0.047939181425948885
2020-01-13 04:00:00,2020-01-13,4,1071.4193401801417,1150.0,0.07334258107254832
2020-01-13 05:00:00,2020-01-13,5,1126.363196097287,1209.0,0.07336603698437538
2020-01-13 06:00:00,2020-01-13,6,1232.0707999916738,1337.0,0.08516491098485202
2020-01-13 07:00:00,2020-01-13,7,1392.120711661893,1487.0,0.06815449805702656
2020-01-13 08:00:00,2020-01-13,8,1494.9340096285443,1597.0,0.06827457915471236
2020-01-13 09:00:00,2020-01-13,9,1518.9887175689228,1624.0,0.06913236498500352
2020-01-13 10:00:00,2020-01-13,10,1527.8027138229031,1651.0,0.0806369075420934
2020-01-13 11:00:00,2020-01-13,11,1532.9898295658963,1621.0,0.05741079864765042
2020-01-13 12:00:00,2020-01-13,12,1521.5199680098747,1620.0,0.06472477132123067
2020-01-13 13:00:00,2020-01-13,13,1508.4925794615824,1609.0,0.0666277195571563
2020-01-13 14:00:00,2020-01-13,14,1488.1102950164473,1600.0,0.07518912096654518
2020-01-13 15:00:00,2020-01-13,15,1483.7776650813444,1595.0,0.07495889548422219
2020-01-13 16:00:00,2020-01-13,16,1508.999107899183,1603.0,0.06229353722526998
2020-01-13 17:00:00,2020-01-13,17,1548.1724361299744,1653.0,0.06771052204757444
2020-01-13 18:00:00,2020-01-13,18,1603.0115322119013,1729.0,0.07859486052121811
2020-01-13 19:00:00,2020-01-13,19,1587.622344888472,1707.0,0.07519272797833665
2020-01-13 20:00:00,2020-01-13,20,1554.8486457388235,1662.0,0.06891433102175748
2020-01-13 21:00:00,2020-01-13,21,1517.1815404513686,1600.0,0.05458704666548497
2020-01-13 22:00:00,2020-01-13,22,1453.3635217650533,1517.0,0.043785658083438594
2020-01-13 23:00:00,2020-01-13,23,1356.264260113759,1399.0,0.03150989165095042
